A_qso chisq
1.336148 0.982505
1.770315 1.069913
0.692816 3.774120
1.668926 1.414865
1.036856 1.147537
2.318402 0.942824
3.730621 1.482840
11.844749 2.480303
1.472828 1.490974
2.417064 1.046988
0.922888 1.107150
2.241301 1.406938
1.017571 1.087864
0.658537 1.190863
0.758906 0.967119
2.340697 1.347322
9.885998 4.029914
1.542613 1.310887
3.759899 2.358592
2.001951 0.836178
0.739685 1.527285
29.580114 0.863472
0.707473 1.467957
12.873930 0.890954
0.784026 0.964732
3.255407 1.543573
1.673664 1.140914
3.644856 1.037040
0.816796 1.081597
0.230972 0.935133
3.564042 0.802516
1.953808 1.041503
1.022226 1.268064
1.166165 2.536420
0.952854 1.040484
2.939829 0.872682
0.791992 1.856689
2.166850 0.813034
0.760901 0.914366
0.555602 1.030009
2.921831 1.263164
0.463575 1.581629
1.691079 0.994133
2.645777 0.844023
0.977127 1.027579
0.771191 1.681501
1.392710 0.859102
9.594836 9.932277
0.991175 0.969011
3.612632 1.067098
0.977999 0.919654
0.440880 1.228759
0.246048 1.274258
2.431855 1.237542
6.969367 1.351381
4.115388 0.985520
2.271746 0.801295
0.793280 1.450829
1.517781 0.832647
0.862451 1.414843
1.939101 1.019806
6.657168 1.004028
1.166994 1.300916
2.746688 0.849382
0.408449 0.918095
0.888578 0.980523
1.694680 1.638073
1.536874 1.087924
3.383124 0.793740
1.247699 1.307387
1.493126 1.737913
0.413485 1.180310
18.183444 1.195499
1.375157 1.465256
1.335143 1.659831
2.102363 1.357543
4.170718 1.413438
0.670038 0.956989
0.738767 0.949373
0.557514 0.951594
0.662119 2.035440
1.467785 1.187032
0.524894 0.937498
2.392626 1.305530
7.540226 1.002604
0.879535 0.937733
0.933964 0.884329
1.026791 0.925151
2.090791 1.284841
9.990678 4.046274
2.574442 0.901126
1.711042 1.019348
1.291619 1.020995
2.560784 0.830162
0.397303 1.157734
1.898184 1.244380
3.441032 0.909464
1.596196 1.020556
2.787493 0.942713
1.187777 1.131712
0.234900 0.991311
2.945243 1.181832
2.716542 0.808723
2.509417 2.215883
1.659931 0.954562
5.847338 0.745797
10.428178 0.530908
0.807769 0.908131
0.675818 1.240261
3.830855 1.422850
4.657279 0.744323
4.057239 1.563305
0.710493 0.889056
0.338002 1.038013
2.957379 1.224499
0.517456 1.027380
8.027997 1.122785
3.555272 1.127446
1.105076 1.039170
0.901568 0.960090
3.707034 5.118305
2.407414 1.006886
6.319653 2.212801
0.528902 1.545549
2.063923 1.555184
1.047793 1.012852
2.171676 1.379217
1.220329 0.955947
0.684696 1.136058
1.725610 1.090308
2.981990 0.855754
6.585639 0.731100
1.583224 1.211985
0.840825 1.476885
0.653022 1.141060
6.298895 0.758706
3.351818 1.126379
1.742588 1.433284
1.179972 1.165619
2.499568 2.837243
1.852904 1.024483
4.845772 1.082377
1.086029 1.077268
0.145635 0.893686
5.468825 0.790156
1.478515 1.489583
1.342072 0.939620
1.644893 0.895773
2.142481 0.998765
2.001128 0.714214
1.110266 1.213804
1.050034 1.136134
0.675626 1.018688
0.695397 1.093169
1.426343 1.086540
0.789237 1.100428
5.355410 1.508160
1.529665 0.911022
1.027950 0.834748
5.941181 1.390364
2.297273 2.225571
4.459099 1.062752
0.588871 0.925698
0.622760 1.296575
1.706734 3.886445
1.039747 0.939025
3.127001 2.383923
0.842059 1.152433
4.713533 0.964753
2.240812 0.841286
7.232083 3.491212
3.359345 0.680706
9.013755 2.453857
7.531548 0.894569
2.557751 1.258446
1.437216 1.980652
1.416107 1.212500
0.901534 1.356516
1.790744 1.374208
7.464132 1.504591
0.625539 0.878019
2.399297 1.604504
0.831503 1.551934
2.836789 0.770670
2.706540 2.305150
3.385384 0.789029
5.746359 1.035732
11.731060 1.034436
7.419451 3.899915
1.418870 1.472863
0.844876 1.170699
2.808400 1.679896
1.215957 1.051149
8.588143 1.390141
1.079820 7.817358
2.970034 2.037465
0.602015 1.193672
0.484396 1.237518
1.061160 1.246101
2.321346 1.395359
2.005359 1.360167
2.630311 1.828464
1.792772 0.995441
2.118782 0.850261
0.839351 0.897627
1.911869 0.867620
0.994193 0.996000
1.859530 1.046976
1.399501 1.646142
1.054341 0.892490
1.609723 1.700933
1.080490 1.026682
0.176187 0.938019
6.011561 1.306132
0.663441 0.972041
3.386317 3.230985
1.738049 1.546099
4.857792 1.454192
1.392672 1.177246
3.098354 0.943156
6.234636 2.202556
4.573356 1.911617
0.900866 2.559079
1.709498 0.932699
3.029074 1.350469
0.953265 1.011544
2.999464 1.208048
1.626899 1.311243
3.121733 0.653498
5.582979 0.849703
0.694933 0.950498
2.964552 1.034338
2.052715 1.193502
0.334236 0.961742
3.230841 0.852225
1.025156 1.097230
7.793212 1.422826
1.238937 2.604382
0.700907 1.382887
0.651338 0.973586
3.468175 0.716071
1.511662 0.904340
4.797604 5.263427
2.310808 1.281345
1.767133 1.066482
4.780887 0.721065
2.122867 2.455183
1.917243 1.429591
0.215642 0.909699
1.504151 1.042888
5.020659 0.929293
0.763402 1.333482
3.890533 1.200276
1.608937 0.937145
2.087036 1.021053
2.477629 11.645763
4.494238 1.462705
5.261096 3.797140
3.200555 1.335100
1.077119 0.977931
1.610555 1.024830
0.789561 0.828819
1.316649 1.193412
2.961762 1.099936
1.330496 1.139687
0.574360 1.036542
2.102715 1.488533
2.390649 1.884170
3.243053 1.418105
0.657551 1.146142
1.704174 1.133147
1.721426 1.605454
0.795907 1.595318
0.297618 1.237709
1.547079 1.194210
2.532807 0.955257
1.300661 0.950942
0.757460 1.049072
2.499279 0.885281
0.756339 0.993496
1.692053 1.236259
1.354078 1.245191
20.833611 0.401864
0.960884 0.916486
8.135810 0.728096
0.065828 0.858679
3.509214 0.956140
0.944186 0.951242
8.164573 1.226793
1.364676 1.425752
1.598077 1.059464
7.637936 0.973396
0.835327 1.317905
1.587842 1.590708
1.928133 0.945232
4.416039 1.627304
3.004915 3.008198
3.235624 0.861682
2.883595 1.139139
1.796179 1.131942
2.652897 1.636254
3.303862 1.577631
0.817949 0.943417
0.584063 1.926513
10.365893 0.621160
1.682592 1.021130
1.270250 1.340529
0.887630 1.467653
1.047670 1.301386
0.582456 0.917051
0.977664 0.995554
4.262244 0.713399
1.714736 1.578540
1.326778 1.220495
16.224087 0.973782
6.506241 1.307306
2.518903 3.799629
2.311341 0.748995
2.939393 1.916584
0.867659 1.037546
1.488246 0.999690
0.599433 1.195776
0.697367 1.020905
1.026213 1.304065
1.117835 0.950789
7.817840 1.399971
1.301778 1.167365
1.223326 1.377007
0.772223 0.888752
1.575765 0.950754
0.775607 1.343653
1.004024 0.952011
2.145346 0.958063
0.968017 1.008358
0.885465 1.262688
0.452852 1.033867
4.689550 1.037313
0.783958 1.025625
0.970645 0.993077
1.196920 1.048840
2.753116 1.039456
9.216428 0.971802
2.266454 0.911503
6.461912 1.748734
0.984948 1.438541
1.340435 1.089988
3.687625 1.963615
2.608767 0.788035
0.651153 1.676556
2.984197 1.655497
1.294230 1.132136
5.679239 4.358732
0.815799 0.903031
1.258365 0.892276
1.181544 0.979940
0.855446 1.030816
0.351725 1.017415
0.739607 1.109338
1.180140 1.471965
13.705057 1.363527
2.136955 1.015930
0.853606 0.927655
0.825046 1.006279
6.656868 5.700494
0.841393 1.041615
3.314138 1.022829
2.193647 1.664595
2.073430 3.613823
6.671394 1.260797
0.707920 1.215789
2.359125 1.500825
0.893118 1.214573
5.287310 1.466792
2.613876 1.119102
8.194415 0.677987
0.232937 1.107679
2.557627 1.298275
0.571841 1.093667
2.334233 0.912960
1.151143 1.561326
3.656027 0.875932
1.173864 1.028897
2.474997 1.384239
3.445187 1.198791
1.907187 1.630908
1.484001 1.086296
1.010248 1.150910
1.701544 0.944105
9.738911 1.499572
2.776634 0.846036
2.090754 0.985491
0.139789 0.920440
1.315011 1.034576
2.902599 0.955370
1.203762 0.991510
1.762983 0.771750
1.536761 1.288044
9.767178 1.702379
1.635474 0.918204
1.810776 0.860498
0.556501 0.846247
0.570314 0.940178
5.872125 0.844349
1.421815 0.928724
1.616964 1.086234
0.508970 1.169135
0.585664 0.941101
0.956968 0.878332
0.827924 1.119758
1.373130 1.985043
2.289509 1.737617
0.950588 1.495077
1.459916 0.787012
0.979496 1.106927
7.718231 0.830714
1.237978 0.878097
1.252945 1.042086
0.530775 0.969758
13.939149 0.780344
1.377876 1.518551
0.657330 0.961558
5.786423 1.321594
1.674003 1.489238
0.616548 0.884526
6.092726 1.591923
2.526991 1.154225
1.369723 1.336950
2.847482 2.106822
1.346271 1.196528
1.834150 0.898008
10.082930 0.460646
0.969921 0.949713
7.337975 0.623016
8.296772 0.698343
2.929169 3.148023
0.919893 0.978209
6.130053 1.591599
0.596565 0.839268
2.548950 0.821273
1.377670 0.941187
0.308209 1.131549
1.285075 0.898503
10.454525 3.634522
0.180321 0.965733
0.884327 0.930147
5.302647 2.355833
4.587370 0.963556
0.310206 1.007752
7.911116 1.136971
0.844884 1.560577
0.917949 2.854606
0.440905 0.964670
0.769972 1.052689
2.883121 0.918092
3.489811 1.355984
1.429586 0.941968
5.841181 2.335428
1.581210 8.085474
6.126933 0.740274
2.351881 0.919256
7.608767 1.133899
4.324529 0.696891
2.861554 0.915949
2.992527 0.993004
1.780473 1.446724
0.852840 0.870020
3.347530 1.500288
17.215725 0.854484
0.942512 1.225245
0.732118 1.038803
0.949821 0.809502
5.239759 1.338011
3.945130 1.349572
1.248393 1.032777
0.503333 0.855762
11.496352 2.008138
0.984985 0.922356
2.557315 1.765918
0.681358 0.969797
4.799525 0.628342
4.098314 0.973799
0.640524 1.018641
0.914492 0.971937
1.974366 1.575786
2.401252 1.119023
0.123693 0.879164
3.981858 1.222643
1.846235 0.847809
4.541630 1.303694
1.196442 1.045845
2.276275 0.877456
1.263989 1.212062
4.044081 1.357170
0.506296 1.110924
1.093621 1.286756
2.274479 0.801807
0.875657 0.921015
3.216088 1.026961
1.170804 1.044882
1.802241 0.829711
1.996969 1.046786
0.720626 1.047937
2.288628 0.940471
0.632036 1.243508
2.809422 0.868330
3.323921 1.829442
1.688936 0.985768
1.896518 1.422986
4.544790 1.432971
2.124310 2.001331
1.448507 1.158539
2.597721 0.754223
2.693099 1.007511
0.671934 0.993973
0.506679 1.047584
4.907564 1.882875
1.659078 1.051327
32.397879 3.517764
1.773998 1.630005
0.513720 1.041818
0.831378 1.350159
13.312950 0.837016
2.041946 0.643549
2.602806 1.257858
1.954222 1.724854
21.641323 1.837370
1.499082 1.213406
0.368152 1.195002
1.545840 1.053626
1.834727 0.756836
1.087650 1.408304
1.205612 0.819529
1.182390 1.084856
1.241870 1.357936
10.061268 2.752839
1.209766 1.160811
2.816377 1.050345
1.770309 2.135150
3.927214 1.027988
0.476787 1.225751
9.736023 0.451769
0.389276 1.244588
20.930246 1.538168
1.698905 0.905692
1.923409 1.014243
0.133433 1.332758
0.708455 1.287623
2.868381 1.403063
1.061098 0.986523
1.606119 1.258687
1.750481 1.230595
2.882749 0.982163
2.136097 1.610459
2.733392 1.377250
0.339469 1.242569
1.253737 0.879366
1.939523 1.177871
0.626668 2.975301
0.485156 1.072344
0.599985 1.009098
0.784491 1.388176
0.246686 0.928851
7.321345 1.266725
0.669626 0.854132
1.138372 1.985723
2.851742 1.216541
0.742747 0.963566
2.741849 0.889564
1.067224 3.116797
1.848994 1.727461
1.732199 0.856996
4.564941 0.819092
1.120564 1.308066
3.014716 0.932987
1.395784 1.460633
1.923711 1.699051
6.791490 0.544684
2.596325 1.329069
2.832210 1.197750
0.371262 1.231475
3.131237 1.200073
0.474337 0.992227
1.319685 1.016880
0.598674 1.075259
4.211813 2.196024
3.558176 1.715246
1.247286 1.048813
1.044186 1.342843
2.677026 1.062435
2.276998 1.060261
0.570103 1.056567
16.083651 1.885545
7.928748 1.592934
4.315893 1.434936
0.427801 0.977638
2.307869 1.423337
2.549228 1.126811
2.800347 0.932775
0.895436 1.093859
1.631378 1.036397
1.987605 0.833219
0.744804 0.922216
2.331556 1.019929
0.644126 0.926618
0.828432 0.937490
1.238162 1.121871
1.098801 1.892987
5.878472 4.796802
3.300841 1.856122
1.116878 1.048100
4.858988 1.377166
0.897635 1.066343
0.602785 1.101867
2.251365 0.890192
0.860307 1.044983
2.424024 1.302243
1.311063 1.214053
1.605452 0.835042
2.600750 1.419997
4.018768 1.074832
4.743545 0.744725
2.136467 1.661283
1.561809 1.027449
1.327612 1.582332
1.473171 1.272313
6.634344 1.236207
0.551649 0.869439
2.256288 1.230436
1.379683 1.129696
0.696545 1.539121
2.688985 2.292376
1.956849 0.820279
1.217491 0.883041
3.700417 1.221171
2.247860 1.295293
8.822903 0.693147
1.605371 0.956404
2.011021 0.834683
0.126503 0.978967
0.767335 0.965960
1.529318 1.681240
1.388200 1.628371
3.928089 0.792161
1.828093 1.279643
2.992748 0.671602
4.361591 0.681153
0.349680 1.085810
0.858393 0.996879
1.306603 1.163576
1.459330 3.177130
1.208310 1.296754
3.835904 1.579801
3.496542 1.767733
4.934079 1.652655
2.045612 1.933237
0.180662 0.920586
0.965349 1.388205
1.018030 1.198153
0.577703 1.067607
0.736796 1.151161
0.437464 1.592672
0.679927 0.969775
4.230256 1.596829
1.293105 1.537660
0.714812 0.888018
10.603752 2.914906
0.591044 1.068179
4.828810 4.222683
1.771347 1.102353
2.465258 1.184592
0.605645 1.190026
3.483876 0.920272
0.468703 1.324754
1.371625 0.926610
3.784306 0.720458
0.759113 1.130420
0.831639 1.114141
0.779797 0.980679
0.707745 1.363144
1.481427 1.807736
1.892271 1.118750
1.452048 1.569746
1.745165 0.883022
1.997524 0.865561
1.146303 1.085790
1.711674 0.818589
0.198278 1.215162
4.279077 1.130408
0.976683 1.144603
1.155656 1.177776
2.771781 1.320863
1.485886 1.073184
0.685246 1.277975
14.563821 0.817805
0.315464 1.055499
1.449034 0.961037
9.579816 2.078620
0.744723 1.656578
3.602517 1.162699
1.404568 1.145880
0.888234 1.002177
1.055788 1.037140
0.833643 1.021038
0.245346 1.119685
1.378432 1.332135
0.993216 1.173234
0.456514 1.070254
0.682763 1.393866
2.377105 0.838868
1.237328 1.079547
9.878925 1.596989
0.238361 0.919640
0.303987 1.066778
1.516513 0.816992
0.827989 0.894039
7.817632 1.380193
1.080895 0.967052
0.635277 0.993476
0.328826 1.192517
4.994782 1.074497
1.557639 1.324618
1.799526 0.958209
1.628237 1.288446
0.342192 1.112981
2.423569 1.011757
1.359091 0.949471
0.361974 0.937815
0.844189 0.990584
7.899366 0.712316
1.709581 1.288605
4.373236 0.822988
1.547049 2.832859
1.875230 1.041805
5.248594 0.707203
12.951096 0.510551
0.831290 1.432226
