A_qso chisq
1.329645 0.990038
1.763688 1.085841
0.697444 3.980272
1.663998 1.421973
1.033709 1.152614
2.312383 0.932414
3.728224 1.493078
11.829378 2.536610
1.469142 1.454193
2.414394 1.048559
0.917516 1.106060
2.239497 1.384721
1.017180 1.087923
0.658658 1.191271
0.756591 0.968581
2.338258 1.360387
9.875849 4.094728
1.536522 1.306439
3.754269 2.390616
1.995859 0.836774
0.741410 1.526750
29.560807 0.896490
0.707562 1.467064
12.862253 0.909743
0.777382 0.979036
3.235513 1.609162
1.672088 1.134927
3.640129 1.014539
0.816902 1.081658
0.227495 0.949770
3.555489 0.809149
1.946669 1.048741
1.022393 1.262348
1.159501 2.558495
0.950893 1.031944
2.929388 0.901444
0.793782 1.855106
2.162353 0.813363
0.759219 0.913366
0.550953 1.032415
2.918199 1.255945
0.464094 1.575124
1.684460 0.996679
2.641090 0.846290
0.972926 1.023331
0.770010 1.673387
1.391513 0.854668
9.586821 9.997643
0.985647 0.981241
3.605812 1.088349
0.974439 0.922676
0.443664 1.245174
0.245598 1.274502
2.426183 1.237157
6.960783 1.386970
4.111050 0.953599
2.264911 0.802707
0.795558 1.497328
1.512620 0.838397
0.863354 1.420322
1.933939 1.016818
6.650282 1.025386
1.165972 1.324246
2.738450 0.869144
0.404867 0.923378
0.885925 0.978630
1.689004 1.652447
1.534183 1.083130
3.379699 0.790914
1.249959 1.330799
1.493421 1.722077
0.412536 1.177634
18.172067 1.230306
1.369057 1.481609
1.330686 1.674018
2.098756 1.352924
4.165976 1.400889
0.669036 0.956333
0.734888 0.955864
0.555977 0.948946
0.663808 2.042545
1.465754 1.183735
0.522969 0.939401
2.384693 1.344991
7.528902 1.011117
0.876974 0.941315
0.932177 0.881766
1.023625 0.930861
2.088188 1.275762
9.985285 3.990254
2.570168 0.910152
1.704175 1.028908
1.287711 1.015144
2.556571 0.821648
0.399005 1.167770
1.887444 1.300425
3.435139 0.914687
1.592384 1.014087
2.781590 0.940202
1.184317 1.138343
0.234736 0.990043
2.942142 1.169252
2.711143 0.816743
2.505161 2.172295
1.655961 0.955868
5.841100 0.743508
10.420219 0.541861
0.805898 0.906196
0.673782 1.249414
3.827018 1.394585
4.651912 0.731029
4.056577 1.539654
0.708899 0.890675
0.340695 1.054782
2.953291 1.205034
0.516688 1.023496
8.015843 1.168860
3.549577 1.155420
1.099962 1.049433
0.898661 0.956797
3.705070 5.038891
2.404257 1.006347
6.310663 2.167384
0.528120 1.533341
2.063176 1.540666
1.045058 1.006268
2.169834 1.369937
1.215122 0.971999
0.682686 1.140287
1.722767 1.080446
2.975931 0.868896
6.577914 0.732673
1.580470 1.214193
0.842831 1.488427
0.653742 1.134452
6.292471 0.743495
3.345337 1.142609
1.737706 1.437104
1.179319 1.169178
2.495484 2.800629
1.849634 1.024731
4.841193 1.093175
1.085252 1.075705
0.146304 0.901845
5.461395 0.814386
1.472932 1.502710
1.335374 0.957023
1.641546 0.899911
2.137673 1.001304
1.992792 0.734440
1.109863 1.213152
1.048600 1.129861
0.674249 1.015997
0.691728 1.091566
1.419185 1.137918
0.785969 1.095042
5.346484 1.535568
1.526145 0.914694
1.022508 0.847110
5.930229 1.402781
2.292403 2.238121
4.451516 1.080021
0.587249 0.925271
0.623972 1.297837
1.717470 4.168592
1.035387 0.942625
3.124462 2.339855
0.840134 1.143969
4.705767 0.943935
2.235854 0.861341
7.228319 3.405872
3.352393 0.692756
8.999542 2.423223
7.521228 0.885866
2.548774 1.291113
1.427925 2.054867
1.414765 1.205267
0.903671 1.372142
1.789572 1.360028
7.458236 1.511392
0.625338 0.878902
2.402785 1.624564
0.831585 1.551885
2.833592 0.765409
2.703551 2.295769
3.379940 0.792291
5.739944 1.016857
11.718462 1.042368
7.415066 3.823282
1.417360 1.462808
0.840013 1.164557
2.800823 1.645136
1.216903 1.053673
8.570909 1.394518
1.076941 7.615407
2.965837 1.993913
0.601543 1.201561
0.483526 1.229881
1.062408 1.247843
2.311734 1.458749
2.005755 1.371716
2.626951 1.819243
1.788337 1.004817
2.114738 0.843867
0.839386 0.900709
1.908713 0.869115
0.993615 0.995220
1.854458 1.039786
1.395724 1.660800
1.050920 0.890740
1.608681 1.741870
1.078315 1.025377
0.175407 0.935544
6.005433 1.318197
0.663604 0.972246
3.381616 3.209872
1.733919 1.506089
4.850232 1.462817
1.388075 1.181474
3.091034 0.960031
6.219809 2.264641
4.564230 1.965014
0.901863 2.548567
1.705954 0.930894
3.027728 1.337837
0.952371 1.022619
2.992387 1.233481
1.624322 1.301114
3.115865 0.660531
5.576606 0.875104
0.693955 0.951786
2.959698 1.040183
2.043761 1.217758
0.335110 0.962695
3.220994 0.875851
1.022216 1.087480
7.783442 1.436631
1.235202 2.621085
0.705598 1.420829
0.649246 0.974155
3.459952 0.734811
1.506093 0.903207
4.794924 5.278726
2.306907 1.264390
1.765924 1.056973
4.768592 0.752847
2.119804 2.483375
1.910958 1.453784
0.213973 0.907366
1.503694 1.040030
5.015217 0.902371
0.755344 1.346731
3.886566 1.191794
1.604395 0.940113
2.084954 1.014546
2.480860 11.864590
4.488922 1.488226
5.254751 3.817790
3.197508 1.336341
1.074138 0.979520
1.606240 1.023377
0.784731 0.833814
1.312721 1.203610
2.958281 1.080255
1.327339 1.126192
0.573885 1.035640
2.097697 1.463874
2.388362 1.871717
3.239247 1.399132
0.657745 1.146975
1.699111 1.128716
1.718525 1.592613
0.796203 1.602107
0.297898 1.243942
1.545284 1.191954
2.525871 0.939910
1.298643 0.953929
0.754721 1.053865
2.491770 0.886097
0.752708 0.995782
1.685041 1.262588
1.348827 1.271859
20.814994 0.424324
0.955695 0.935965
8.128693 0.749046
0.065681 0.858216
3.501825 0.976135
0.940549 0.952477
8.157700 1.232337
1.368842 1.521897
1.596690 1.054334
7.632252 0.956138
0.833532 1.322201
1.586361 1.565172
1.918591 0.988933
4.414087 1.590254
3.009219 3.112404
3.227075 0.888979
2.881680 1.111396
1.795779 1.128463
2.647606 1.627841
3.295991 1.626147
0.814647 0.945936
0.585138 1.924754
10.355959 0.617018
1.677563 1.010051
1.264389 1.334679
0.888998 1.501240
1.042660 1.306478
0.580083 0.912964
0.974546 0.998107
4.256427 0.720444
1.711841 1.537776
1.324085 1.215552
16.207743 1.029030
6.499763 1.326540
2.522901 3.916535
2.307298 0.748253
2.930962 1.992492
0.864798 1.039624
1.483227 1.006351
0.605312 1.300519
0.693485 1.025293
1.021545 1.320440
1.116741 0.948803
7.807558 1.359394
1.298669 1.165200
1.220623 1.384370
0.772837 0.898809
1.566623 0.971999
0.777300 1.367859
0.997071 0.983666
2.139129 0.954034
0.965905 1.002480
0.883028 1.255878
0.452297 1.033699
4.685758 1.024623
0.779705 1.024327
0.969564 0.987937
1.192346 1.044962
2.746080 1.046959
9.201096 0.974822
2.263769 0.913842
6.453666 1.777156
0.978553 1.449565
1.335224 1.102721
3.682602 2.000823
2.606052 0.783319
0.651075 1.661531
2.980325 1.668271
1.292002 1.120517
5.673065 4.402813
0.812662 0.903474
1.256668 0.890885
1.177496 0.985579
0.854851 1.024156
0.351565 1.017171
0.737117 1.113299
1.171847 1.526054
13.692370 1.371325
2.131894 1.020621
0.851430 0.920079
0.821092 1.009200
6.645419 5.795494
0.839297 1.058229
3.310771 1.002121
2.194905 1.747210
2.077528 3.657294
6.661478 1.271723
0.701080 1.248863
2.358338 1.516679
0.886794 1.229179
5.282589 1.432551
2.607826 1.134785
8.181340 0.687895
0.232906 1.110882
2.545505 1.382491
0.571587 1.097871
2.322753 0.967092
1.151490 1.561917
3.652350 0.877220
1.172334 1.023783
2.472587 1.393466
3.440451 1.177399
1.896214 1.688940
1.482310 1.075828
1.009498 1.147962
1.695524 0.951245
9.724961 1.539107
2.768994 0.853708
2.086472 0.979567
0.139107 0.920351
1.314425 1.034384
2.895469 0.923399
1.205201 1.004207
1.757955 0.781787
1.537232 1.279885
9.755566 1.717034
1.633492 0.913833
1.809344 0.857444
0.553067 0.849142
0.567285 0.937626
5.861771 0.860952
1.417589 0.939645
1.603350 1.128001
0.507821 1.168577
0.577021 0.956744
0.952134 0.890351
0.823864 1.137932
1.372795 1.954528
2.288342 1.720820
0.949033 1.499639
1.455616 0.793357
0.974829 1.114045
7.711625 0.816174
1.232969 0.879760
1.249728 1.036353
0.530082 0.971042
13.927838 0.806496
1.373960 1.535001
0.657242 0.962746
5.778838 1.292051
1.670905 1.471748
0.613597 0.883254
6.093542 1.580223
2.522705 1.156420
1.368889 1.318855
2.837471 2.148172
1.342225 1.176578
1.828215 0.909769
10.073378 0.463859
0.967599 0.949445
7.328003 0.618993
8.289887 0.694479
2.928229 3.108949
0.917420 0.982190
6.128147 1.614238
0.594486 0.839079
2.540764 0.848710
1.372970 0.950380
0.307300 1.132282
1.282359 0.898177
10.440636 3.720371
0.179286 0.968717
0.875725 0.970442
5.299573 2.311385
4.578240 0.972037
0.310184 1.006906
7.905765 1.111990
0.839935 1.607032
0.919605 2.856501
0.440319 0.961483
0.768046 1.051752
2.874449 0.922013
3.481903 1.386549
1.428847 0.946466
5.832186 2.419462
1.575918 8.161377
6.120140 0.750732
2.346950 0.926902
7.600844 1.145602
4.320646 0.697559
2.856727 0.914288
2.986200 0.988948
1.778361 1.459945
0.845716 0.885158
3.343709 1.496600
17.203058 0.894914
0.938882 1.227667
0.731390 1.035332
0.943526 0.816137
5.237889 1.326308
3.942879 1.317688
1.243702 1.030644
0.501052 0.856002
11.480936 2.011991
0.982637 0.919396
2.556514 1.732533
0.676462 0.975890
4.793704 0.634655
4.089290 0.953722
0.640695 1.016504
0.911142 0.973246
1.974376 1.603688
2.398689 1.108306
0.123490 0.880693
3.975616 1.176531
1.842501 0.851600
4.536211 1.261200
1.195809 1.042529
2.271950 0.878839
1.259423 1.221458
4.038196 1.376185
0.506584 1.108547
1.090698 1.296849
2.269539 0.805735
0.874498 0.921446
3.212081 1.031095
1.170966 1.061603
1.801545 0.841370
1.992349 1.045953
0.720983 1.051431
2.283368 0.947106
0.626033 1.251714
2.805920 0.861367
3.318166 1.816304
1.685991 0.989619
1.891039 1.445685
4.539750 1.471976
2.125944 2.067111
1.449120 1.177206
2.591939 0.742439
2.687581 1.007458
0.672403 0.997715
0.510621 1.067850
4.903663 1.823185
1.655302 1.048759
32.365552 3.446144
1.773314 1.623456
0.514570 1.059878
0.827719 1.353431
13.301765 0.861677
2.036596 0.648130
2.595761 1.249337
1.949003 1.675240
21.618318 1.900786
1.499249 1.212385
0.373343 1.255172
1.539628 1.075192
1.830358 0.744620
1.092113 1.478055
1.201600 0.824981
1.180699 1.083001
1.238202 1.339196
10.048934 2.694203
1.206796 1.169192
2.814393 1.044919
1.766756 2.093073
3.921653 1.025741
0.477599 1.229280
9.721464 0.460646
0.393113 1.269915
20.921032 1.533779
1.696855 0.895077
1.921063 1.012441
0.134153 1.337224
0.710923 1.313479
2.860651 1.424289
1.057013 0.992368
1.603501 1.266020
1.749486 1.220918
2.855687 1.048576
2.132946 1.581181
2.729655 1.358441
0.339632 1.237715
1.251202 0.875965
1.923793 1.277733
0.632491 3.077701
0.484016 1.071930
0.600427 1.019127
0.781330 1.368138
0.246838 0.927008
7.312529 1.245470
0.670590 0.867102
1.137120 1.987335
2.847856 1.203755
0.742485 0.966976
2.738060 0.889850
1.070385 3.224639
1.847908 1.757932
1.723037 0.862926
4.559837 0.825964
1.117908 1.311704
3.007754 0.959376
1.394875 1.459623
1.920677 1.689544
6.785231 0.538675
2.593181 1.330274
2.826207 1.188175
0.370493 1.222655
3.127252 1.171574
0.469647 1.002527
1.318902 1.021427
0.595893 1.070785
4.202521 2.228195
3.548913 1.754769
1.246509 1.040901
1.044879 1.349291
2.667789 1.085891
2.274399 1.057509
0.569004 1.054326
16.068886 1.862342
7.921969 1.561714
4.311533 1.422642
0.426213 0.978822
2.301713 1.408908
2.541176 1.143974
2.794659 0.920549
0.896357 1.095655
1.629077 1.030364
1.984236 0.834584
0.744968 0.920128
2.327957 1.013312
0.643390 0.928302
0.829366 0.947332
1.236120 1.116813
1.100300 1.890481
5.869712 4.723323
3.299489 1.833729
1.117091 1.052179
4.855488 1.409041
0.897624 1.067165
0.598730 1.114240
2.249360 0.883608
0.860244 1.053410
2.421470 1.275794
1.307042 1.228693
1.601631 0.836472
2.599951 1.455823
4.012534 1.070579
4.739204 0.726618
2.138073 1.671168
1.555209 1.041236
1.321552 1.624012
1.467304 1.280080
6.623496 1.263578
0.550770 0.867838
2.252587 1.234048
1.377094 1.126509
0.693240 1.532750
2.690251 2.272100
1.952208 0.801856
1.215358 0.884057
3.699260 1.219558
2.240832 1.281238
8.814032 0.704782
1.600788 0.967336
2.005410 0.823339
0.126274 0.978436
0.767465 0.962894
1.522636 1.680228
1.390804 1.781748
3.918608 0.810445
1.824328 1.293748
2.986190 0.681516
4.355767 0.680004
0.348772 1.085310
0.856304 0.997506
1.303931 1.166205
1.460852 3.245256
1.205657 1.281102
3.837173 1.629708
3.488989 1.740457
4.927536 1.716334
2.040922 1.907376
0.179750 0.920666
0.958952 1.414208
1.017816 1.226174
0.576829 1.061590
0.733224 1.166009
0.443516 1.681101
0.679264 0.967598
4.222712 1.637211
1.294147 1.534194
0.708986 0.901970
10.590677 2.898024
0.590548 1.067653
4.820736 4.317476
1.768499 1.095261
2.459123 1.201067
0.603238 1.180747
3.475321 0.919434
0.466412 1.327766
1.367667 0.927230
3.775421 0.733963
0.759214 1.125086
0.830003 1.115979
0.779690 0.985090
0.708090 1.360770
1.481043 1.810206
1.888568 1.104347
1.449616 1.572711
1.743150 0.882728
1.993670 0.871035
1.142963 1.080860
1.706845 0.828250
0.200116 1.219357
4.269505 1.173222
0.976702 1.142134
1.150955 1.178260
2.765542 1.343720
1.482970 1.063047
0.684979 1.270152
14.552782 0.810950
0.314167 1.056613
1.446804 0.969310
9.575274 2.050441
0.744055 1.653031
3.597773 1.151915
1.402958 1.154015
0.885706 1.000750
1.053178 1.032607
0.827984 1.029902
0.245543 1.119889
1.377049 1.344894
0.989894 1.178752
0.455109 1.072387
0.680482 1.390610
2.371375 0.852413
1.235514 1.069309
9.869151 1.584150
0.238386 0.922356
0.301859 1.078028
1.510721 0.818903
0.828595 0.899098
7.806461 1.411358
1.077067 0.974754
0.635904 1.002091
0.329087 1.192240
4.990138 1.076767
1.550018 1.330944
1.794822 0.963508
1.630657 1.312890
0.341781 1.112701
2.419642 1.008556
1.353917 0.951665
0.363212 0.941637
0.843480 0.985872
7.890187 0.681459
1.707801 1.289059
4.366318 0.805296
1.540435 2.871781
1.871439 1.046737
5.240122 0.724638
12.934432 0.519553
0.833127 1.476072
