Aqso Chisq/dof
4.812322 4.072023
1.285140 0.764005
1.496575 1.910730
1.578527 1.630983
1.453460 5.830173
1.822948 8.235692
1.316734 3.101648
0.859261 1.366138
3.214655 0.730198
1.734334 1.079547
0.811873 1.592925
1.244989 1.013264
2.378118 1.858340
0.661953 2.062343
0.691662 0.908850
0.986945 0.871332
0.857197 1.000856
1.456824 1.163922
6.107088 3.221666
1.051969 1.525639
1.202348 1.171767
1.901241 2.112824
1.169993 2.090581
2.198308 1.462931
1.463039 2.095987
2.256519 0.794541
0.815632 0.757262
0.697496 0.567144
1.040860 0.682110
2.981171 2.283172
3.469419 4.072268
3.811506 0.625423
12.492698 1.857775
2.423019 1.314910
2.388075 0.700633
4.057408 7.588108
1.637809 1.043592
1.732764 4.166200
7.217037 8.561221
1.223649 0.840341
1.424448 4.629585
3.091779 1.182423
1.053846 0.699688
1.441337 0.840656
0.823653 2.027694
3.654877 4.722197
1.964593 0.749019
0.677795 0.911150
8.033884 1.652504
1.011975 3.429295
2.196562 1.813152
2.037385 2.450630
0.916220 1.922205
0.976869 0.886544
2.289237 1.767187
0.477520 0.930281
1.334629 4.200483
2.013475 9.378567
4.067012 44.817613
1.244295 0.676254
3.107951 1.746162
3.365548 0.990505
3.492278 2.941077
0.603116 0.902563
1.092482 0.664848
2.027366 1.815206
4.129387 4.259531
1.142124 2.098918
1.972757 2.103750
4.416627 1.146481
1.057625 0.715750
1.242435 1.127079
1.551838 3.011164
10.801153 5.496269
1.615984 1.348942
1.406716 6.373572
0.489131 1.858890
0.964774 1.310390
4.838786 1.266726
2.031171 2.970507
1.089596 1.357145
1.058730 0.948211
1.281665 0.741565
8.176594 17.420861
1.448482 0.849090
6.089891 137.066334
1.485157 1.198727
0.776440 1.028426
0.293153 1.206543
4.021841 2.545896
1.727671 0.756100
1.984047 3.096904
2.365463 1.441012
0.880585 0.746119
7.169842 1.655845
5.358749 9.943243
0.878456 1.981497
1.475347 1.469759
3.168842 1.048615
7.543082 17.842870
1.351119 1.017272
3.026114 4.994556
1.685796 0.601455
1.387732 3.377880
1.070751 1.038714
1.121414 2.650808
8.229729 1.822896
0.656097 0.652148
3.684441 3.277653
2.803077 2.657114
2.125597 2.366077
15.709692 22.302493
1.224398 2.274980
2.401566 1.059352
4.872497 8.031153
1.603957 0.782106
6.363141 5.089494
2.735923 2.766367
1.119589 1.349073
2.598179 1.913154
3.606963 4.124236
1.807703 11.088866
3.871863 5.200228
3.000728 3.144733
0.751660 1.124357
2.899821 1.511848
0.903660 4.124501
1.711374 1.110949
6.058958 1.972665
0.656079 0.745483
1.486846 1.135557
1.700087 0.988278
0.962948 0.878385
2.916001 1.507242
1.019807 0.958844
0.755519 2.416709
0.523577 1.574318
5.489867 2.586690
4.171577 1.724734
1.993412 0.446391
1.331274 5.288855
2.598901 12.384298
1.827774 2.907334
3.095396 0.825332
5.348823 1.995926
1.563748 1.390432
1.300632 1.348780
6.047843 1.481860
1.319681 1.520476
0.845271 0.845499
0.922012 0.937524
1.702675 1.333607
0.908651 1.476747
0.969289 1.772408
11.897404 1.421968
0.513981 0.923372
14.148333 3.893695
1.143594 1.021601
6.647301 0.690869
1.091438 0.597014
4.354778 2.246795
0.706108 0.643794
0.783835 0.862433
0.825171 1.390642
0.988129 2.636311
0.518921 0.648704
2.362213 3.320399
3.137950 1.862137
1.158729 3.028968
2.540075 2.409571
0.947351 0.773558
0.661071 0.821654
11.767071 1.132447
2.247007 1.120710
1.244437 0.774868
0.923354 2.018197
8.142100 3.573959
2.914050 1.053160
3.329650 9.176431
0.852384 2.848830
4.424796 1.932503
3.041787 1.064289
0.832000 1.485764
2.541798 0.641783
0.772077 1.316398
4.170620 0.889195
2.907856 3.854655
2.401641 1.120124
2.835646 3.766505
0.947748 1.709583
5.230205 1.540411
1.355370 1.357102
7.461219 2.069744
0.798421 0.786889
0.762464 0.995367
2.441399 6.638652
4.591396 0.821256
4.819154 8.013876
0.988592 1.489093
1.644434 2.117649
3.122867 2.128446
3.023681 2.167007
6.193921 2.333074
2.124227 11.580771
0.889266 0.808346
1.329434 1.252210
2.985666 3.383267
0.845957 1.005293
4.729235 1.346962
1.232167 3.329456
2.660883 3.551744
1.028185 0.519533
2.506886 3.000212
1.061872 1.352195
0.691774 0.920555
1.755999 4.674162
3.187457 6.925017
5.791676 0.970371
1.725972 1.438579
3.292681 1.875984
2.826105 3.839996
5.838468 2.080407
2.691854 1.352708
17.970530 3.521373
1.112907 1.042248
2.837496 4.657074
1.915158 1.536129
4.108543 2.799396
1.351329 1.579787
2.837258 2.068096
1.011328 2.154659
3.063858 1.087702
1.291917 0.919517
1.444782 0.799914
1.914683 0.781576
1.744408 0.503086
0.878265 0.743224
1.241267 1.725411
0.683142 0.862562
1.108627 1.242466
0.831209 0.928330
3.933317 3.515148
1.401374 0.775385
0.807366 0.646263
0.634773 0.788929
1.444175 1.009395
0.798560 1.307559
0.954708 1.134569
1.343224 4.041326
1.078688 0.935140
4.400364 13.889526
3.823148 1.629290
1.750934 1.007646
1.815512 0.589855
9.561377 15.772530
2.189701 2.512624
1.847192 1.387116
1.605793 5.165652
1.548818 1.804196
0.148183 1.289851
6.401285 2.084750
0.886136 1.364445
1.334082 0.965165
1.521906 0.768933
2.723895 0.953330
3.729742 6.065210
5.503942 1.846658
10.113427 0.714211
5.440821 141.234726
4.001095 0.948235
1.537529 1.047084
0.926242 1.224039
0.801500 3.078799
7.623527 1.124190
1.968447 11.758631
7.637749 9.820028
7.567567 1.642577
0.609468 1.394263
2.717531 0.865473
6.128363 1.464260
2.575462 3.189061
4.431492 0.566294
1.487276 0.850561
1.519083 0.989670
4.519870 1.482892
1.248377 1.503125
1.824547 0.983014
1.196664 1.527056
1.053345 1.521169
0.722067 0.527393
1.284549 0.808428
1.099779 0.849988
2.382209 4.119144
1.316099 1.608526
0.244674 0.690673
4.895066 1.628643
0.985747 1.524957
3.467896 3.070770
2.293599 0.716395
4.963502 5.550430
1.392493 1.125187
2.697284 1.250828
4.816237 3.014206
3.355231 2.876355
1.149711 1.155659
2.093545 0.510673
3.226948 5.779607
3.274180 1.453741
4.403604 8.329234
3.479095 0.652533
2.640650 0.666652
3.886474 2.233916
4.436357 1.936204
0.879405 1.227397
0.869379 0.715715
1.712984 1.200966
0.543887 1.131827
3.007729 1.138318
1.060979 0.920718
1.305530 1.053029
1.238275 2.260719
1.887439 1.019601
0.618997 0.729195
3.287590 0.843739
1.409624 0.626298
7.797565 23.046593
4.474909 2.374567
2.133278 2.112759
10.599656 4.164510
0.919563 1.475809
1.655256 2.294268
1.804825 2.227917
1.555263 1.022033
1.844930 1.659781
2.624188 2.222703
1.269972 3.465129
2.377459 0.672801
1.480582 0.782729
7.526066 2.655936
3.397385 0.714400
3.619559 2.399781
5.659558 6.341533
3.068773 0.939605
1.124553 1.036467
1.142587 1.066170
0.728697 0.593100
0.870184 0.979177
6.063923 7.079684
3.797469 3.371625
0.700530 1.075591
2.062998 1.234033
3.672303 7.994900
3.303424 1.658318
1.115291 0.849109
1.683381 0.850920
1.896036 1.016190
1.121160 1.702679
0.553922 2.096449
1.762965 1.554394
2.564994 1.076793
2.472869 0.898689
2.132356 0.741370
0.863812 0.994481
1.634333 2.673217
1.225594 0.989348
1.108422 0.884323
0.749671 0.633596
4.990202 2.892859
1.127076 1.709901
2.816731 1.241318
0.938966 0.837973
7.253705 3.240699
2.416680 8.215894
4.990233 0.587582
3.788555 4.175708
0.860623 4.947895
0.744445 0.758047
1.479680 0.981265
0.760393 0.844473
5.240281 27.616512
2.720498 1.177678
2.067561 1.200805
2.408019 2.934497
3.121370 2.775818
2.560582 3.356863
1.207347 1.073520
1.034460 1.850493
7.668754 1.657704
9.283192 1.406727
1.566320 0.627666
1.954218 0.993020
1.328713 1.108049
1.371684 2.951553
0.708250 0.997454
0.716821 0.930465
2.358999 11.317101
2.230264 3.452500
1.694101 1.714252
12.433929 2.321018
2.080722 0.559092
5.415181 2.320993
1.186579 1.590468
12.122994 3.548799
2.251087 2.290226
1.016816 1.297824
1.536873 7.225631
3.741582 3.069253
0.799947 1.040444
1.183290 0.990831
8.281796 2.322244
6.043259 2.585728
1.148724 1.142343
3.668014 13.083742
1.375569 0.898270
1.562598 4.989522
0.865615 0.910142
1.926365 0.692046
1.284115 1.824647
0.898666 1.078558
0.761933 1.635853
4.613082 2.876474
0.784055 0.701328
11.140818 4.322144
6.431828 3.031168
2.384288 0.672804
8.175421 1.250304
2.166464 0.921440
5.043525 1.919722
2.048783 1.575672
1.118320 0.619553
1.571498 1.895623
1.796467 2.041540
0.795385 1.610037
2.689508 1.725944
1.361212 1.272066
4.087552 4.528422
0.837443 0.518625
2.282832 5.662371
1.075310 0.652473
1.144675 1.600796
0.758695 1.900778
1.499507 2.956059
3.456577 7.942610
1.032957 1.444104
0.947306 1.552458
1.960350 0.811676
1.359866 0.614105
0.837225 0.882960
1.004279 0.912611
0.905995 0.827119
3.377593 1.932752
3.092829 5.072834
1.988932 1.010628
5.867999 1.646177
0.878046 1.152857
3.406174 5.996349
0.978073 1.150515
5.848398 3.431358
2.230261 0.892417
1.155452 0.755178
1.258881 2.575501
0.692117 1.067068
0.640485 0.770546
1.476610 1.803001
3.386266 0.591430
1.349864 2.065484
2.848868 1.997284
3.599780 1.906266
1.930032 3.614912
2.716001 1.413907
1.805855 2.423074
1.231825 0.546796
1.449682 0.874137
8.412701 4.532564
2.965680 0.884567
0.226757 0.940515
2.452440 0.765627
3.046598 1.012434
1.453100 0.788151
3.590216 1.409119
5.560089 2.241914
1.787602 1.137061
0.474767 0.739671
0.774677 0.899349
0.519446 0.446582
0.640626 0.630891
4.805285 1.066708
1.350756 1.052351
0.788611 1.717381
0.717046 1.231914
0.755946 1.152152
0.901456 0.802553
0.702994 0.741026
4.792660 4.939605
0.769078 0.769919
1.079500 1.579741
1.236584 0.730526
0.846248 0.732856
0.976777 1.227186
1.269697 1.069694
0.780804 1.145212
11.395913 4.735795
1.216293 1.269682
0.853284 0.988277
5.577261 2.054714
1.840831 1.825066
0.653414 0.466719
2.558756 1.003323
1.644641 2.109718
2.234785 1.939739
2.469156 1.075331
3.393453 48.990032
1.530014 0.612735
1.091483 1.705260
4.517011 1.257650
2.635931 8.313294
6.721424 1.123688
1.217139 1.793220
6.991840 3.776503
0.794573 0.766715
2.009946 0.971000
1.243393 0.823045
3.077209 2.513028
1.069116 1.073419
1.194306 0.841337
0.576807 0.690671
1.182752 1.255456
2.347489 1.346056
0.741216 1.347177
0.474319 1.290708
8.290632 6.756110
0.689674 0.629563
0.657654 1.323818
0.845007 1.067968
2.448980 0.652187
3.854069 0.614604
1.576015 1.164000
4.333948 6.619703
3.403484 2.030266
5.234197 1.051503
7.072605 3.664670
26.204990 7.672365
3.988226 0.874207
2.246194 1.291459
1.225437 5.323705
2.912938 1.496783
1.924271 1.203833
1.070559 4.135845
0.825543 0.763851
3.432323 1.801028
1.098505 0.674937
3.521802 4.129655
1.288212 0.878008
0.915393 0.573652
0.502677 1.529119
4.341628 4.350076
0.547555 0.821234
1.891243 1.550784
1.169043 1.062721
3.732198 8.118646
0.576177 0.603733
4.214122 0.847804
2.024765 1.254987
0.956940 2.049374
0.732727 1.207974
1.688749 1.073978
0.177332 0.941103
4.118789 2.022105
1.634284 0.785033
1.087907 0.877817
8.558033 7.161574
2.081221 0.994438
1.688288 5.302164
3.546405 2.645997
2.642525 13.352600
1.217571 3.416949
0.666253 1.735188
0.938809 0.954084
2.468405 1.093280
1.416248 1.510430
1.884629 1.221299
0.506592 0.830163
0.733608 1.372643
1.270757 1.752949
0.898981 1.332448
2.284841 1.659953
1.010019 0.691177
1.498446 0.814464
1.431115 1.447138
1.358016 2.448954
2.927055 0.978748
2.400253 0.389849
2.428357 0.819466
0.668215 0.516005
1.230338 1.503175
0.679118 3.828189
1.006192 2.350920
1.928535 0.821577
1.629929 0.921601
0.752215 0.986597
2.741328 6.373395
4.660242 1.703343
1.400543 1.872595
10.735589 1.438748
1.017564 0.658723
2.376563 1.102114
1.474627 1.182438
3.856440 2.731217
1.902183 3.045722
1.085444 4.526755
0.789557 0.829543
2.278655 10.012372
0.810185 0.808999
1.259846 1.406074
1.556901 1.011143
2.138951 1.188967
1.034811 0.952619
0.834912 0.746372
2.231768 2.959169
2.363816 1.053087
2.241844 3.626235
1.305471 1.765584
0.658275 1.357089
20.609656 1.444466
0.541014 1.347968
2.031812 1.295704
0.244924 1.570397
1.645329 3.645858
2.186249 1.360837
0.603533 1.270241
2.026516 2.242165
2.210368 3.764720
3.000338 6.195728
2.232687 4.866260
4.375724 25.450865
1.229285 0.838573
1.482733 1.436946
0.515522 0.920466
1.993253 0.981459
1.061122 0.643789
5.059093 2.492071
5.181284 0.890785
3.277269 2.723151
2.279180 1.572803
2.335738 3.861536
2.683384 3.051484
2.672912 17.157261
1.400916 0.775093
3.869600 1.022626
1.106883 1.128721
2.471631 1.156315
1.947583 2.797332
2.342423 2.835997
6.233860 1.476068
2.517904 1.458874
2.758123 1.561436
0.484078 0.978981
3.273219 1.808292
0.450406 0.658828
1.827371 2.976227
1.957176 1.126694
2.709507 2.184765
1.313580 0.689977
1.659646 4.405778
2.111278 0.927523
0.681246 1.005757
15.093803 4.514916
7.944883 4.524882
4.331189 2.911665
0.596743 1.269763
2.633893 2.714961
1.953428 1.408290
1.716205 1.728841
1.232864 2.032897
0.803603 2.614718
1.758557 0.635311
0.959953 1.155164
0.498938 0.592846
0.586982 1.203129
1.310087 1.226211
1.517224 2.458119
6.194834 8.276147
1.929550 0.647556
1.327699 1.567870
4.335515 1.693107
1.273485 2.089897
0.721964 1.442915
2.236731 1.206394
1.113646 1.498964
1.361633 0.754855
1.013821 0.966695
0.528637 0.405649
1.366929 0.909680
1.081303 0.637260
4.140784 15.684152
1.371612 0.899390
0.960583 1.533741
1.217441 0.866418
1.487342 1.108234
1.658658 1.766629
2.233826 1.286633
1.649406 1.885590
0.792798 0.837750
3.956283 12.029356
4.219298 4.605523
1.192821 0.830075
4.369533 3.428098
2.105028 0.973779
1.111095 0.928376
1.061819 2.702514
1.867251 0.542565
0.505929 4.942197
0.935501 1.026133
1.982360 0.952414
0.535063 0.809671
3.282274 1.102561
1.466532 0.961999
3.284266 6.032699
0.489413 1.334986
0.808772 0.871543
1.361006 1.125431
3.449434 22.450587
2.246716 3.439122
2.176331 5.197657
0.837946 1.251473
3.920654 2.977157
0.587056 0.867352
2.487515 2.219125
0.211390 0.661887
0.715577 1.138663
1.231593 1.925593
0.739798 1.228672
2.873577 4.643592
0.852780 0.652150
1.044549 1.573669
3.203340 2.304764
0.638134 0.973396
0.634094 0.625836
0.623387 0.421962
0.784992 1.230744
0.939034 1.679092
1.895156 1.438768
4.506859 38.838910
1.046828 0.549733
3.124128 0.823204
0.421837 0.747901
3.982543 0.502068
3.493424 0.866875
2.223408 3.883174
0.962422 1.260093
0.880160 0.925886
7.167828 4.108610
2.257581 8.923421
2.257339 4.176004
1.763795 0.994302
0.713738 0.930859
1.153895 1.064211
1.912084 1.098805
0.409453 1.521415
3.982547 4.269768
1.289172 1.705318
1.434753 1.331739
6.577498 1.397195
1.748544 1.443385
1.959776 2.179312
4.170654 0.670681
0.370331 1.052749
1.443872 0.956168
9.849447 12.232012
6.936699 1.352003
1.192234 2.431432
3.911580 1.334633
3.545339 1.253044
0.983452 1.135442
1.222376 1.262102
2.613745 1.085494
0.608245 2.151469
2.008772 4.245263
0.755061 2.586904
0.639095 1.011137
1.703378 1.261975
1.424091 1.095195
9.403512 5.087812
0.316330 0.644368
0.461694 1.328697
1.332241 0.501457
0.997336 1.044400
2.466619 1.369587
0.639965 2.782674
0.823476 1.075210
0.636105 1.594855
4.806754 1.545019
1.454573 1.125916
2.590136 1.908001
2.275979 3.561516
0.602798 2.212196
2.223111 1.136870
1.551371 1.401894
0.524447 1.009766
1.008160 1.290160
7.879554 1.285843
1.830580 1.366355
4.125773 0.895068
1.139921 2.119143
1.675585 1.054444
7.681971 2.027074
11.093668 0.748720
1.282213 2.472779
